ID,pmid,Dataset,label
3432,11438680,tba,Not Relevant
3433,4703576,tba,Not Relevant
3434,1672049,tba,Relevant
3435,7796154,tba,Relevant
3436,6789900,tba,Not Relevant
3437,29590676,tba,Not Relevant
3438,21046203,tba,Not Relevant
3439,22314995,tba,Not Relevant
3440,6725063,tba,Not Relevant
3441,25578387,tba,Not Relevant
3442,31257628,tba,Not Relevant
3443,29110389,tba,Not Relevant
3444,7185768,tba,Relevant
3445,28290483,tba,Not Relevant
3446,12396175,tba,Not Relevant
3447,21546217,tba,Not Relevant
3448,16436292,tba,Not Relevant
3449,15749465,tba,Not Relevant
3450,15163278,tba,Not Relevant
3451,2019340,tba,Not Relevant
3452,28167538,tba,Not Relevant
3453,15786025,tba,Not Relevant
3454,12150361,tba,Not Relevant
3455,16378695,tba,Not Relevant
3456,31286321,tba,Not Relevant
3457,10048739,tba,Not Relevant
3458,21865578,tba,Not Relevant
3459,535528,tba,Not Relevant
3460,15993021,tba,Not Relevant
3461,30478168,tba,Relevant
3462,8390259,tba,Not Relevant
3463,14624492,tba,Not Relevant
3464,8035789,tba,Not Relevant
3465,7882176,tba,Relevant
3466,26652353,tba,Not Relevant
3467,11304654,tba,Not Relevant
3468,22438887,tba,Not Relevant
3469,20936483,tba,Not Relevant
3470,7931489,tba,Relevant
3471,6414694,tba,Not Relevant
3472,20492294,tba,Not Relevant
3473,2554502,tba,Not Relevant
3474,7173898,tba,Not Relevant
3475,18095849,tba,Not Relevant
3476,10344748,tba,Not Relevant
3477,2975286,tba,Not Relevant
3478,6546296,tba,Not Relevant
3479,9025299,tba,Not Relevant
3480,26189915,tba,Not Relevant
3481,1588637,tba,Not Relevant
3482,21125318,tba,Relevant
3483,3554156,tba,Not Relevant
3484,20123197,tba,Relevant
3485,30746557,tba,Not Relevant
3486,11822754,tba,Relevant
3487,3370627,tba,Not Relevant
3488,31223456,tba,Relevant
3489,6380283,tba,Not Relevant
3490,4987300,tba,Not Relevant
3491,11105057,tba,Not Relevant
3492,27789338,tba,Not Relevant
3493,10627642,tba,Relevant
3494,1211899,tba,Relevant
3495,12228068,tba,Not Relevant
3496,18442227,tba,Not Relevant
3497,10879186,tba,Not Relevant
3498,16113458,tba,Not Relevant
3499,20965901,tba,Not Relevant
3500,15627307,tba,Not Relevant
3501,12900776,tba,Relevant
3502,23769277,tba,Not Relevant
3503,1507403,tba,Relevant
3504,8151467,tba,Not Relevant
3505,14508280,tba,Not Relevant
3506,27104671,tba,Not Relevant
3507,21340042,tba,Not Relevant
3508,16098742,tba,Not Relevant
3509,9762959,tba,Not Relevant
3510,7682118,tba,Not Relevant
3511,16832611,tba,Relevant
3512,10085183,tba,Not Relevant
3513,6531791,tba,Relevant
3514,4790663,tba,Not Relevant
3515,28111103,tba,Relevant
3516,10234667,tba,Not Relevant
3517,3523230,tba,Not Relevant
3518,28705021,tba,Not Relevant
3519,1396345,tba,Not Relevant
3520,29923314,tba,Not Relevant
3521,2659322,tba,Relevant
3522,30963393,tba,Not Relevant
3523,3364885,tba,Not Relevant
3524,6394312,tba,Not Relevant
3525,4774728,tba,Not Relevant
3526,27299749,tba,Relevant
3527,10501222,tba,Not Relevant
3528,21813169,tba,Not Relevant
3529,20298768,tba,Not Relevant
3530,12540404,tba,Not Relevant
3531,2516617,tba,Not Relevant
3532,30536638,tba,Relevant
3533,25178252,tba,Not Relevant
3534,16958828,tba,Not Relevant
3535,21792921,tba,Not Relevant
3536,19801046,tba,Not Relevant
3537,17483727,tba,Not Relevant
3538,21676449,tba,Not Relevant
3539,3581803,tba,Not Relevant
3540,4608579,tba,Not Relevant
3541,11748064,tba,Not Relevant
3542,12595170,tba,Not Relevant
3543,19167488,tba,Not Relevant
3544,937235,tba,Not Relevant
3545,15180477,tba,Not Relevant
3546,5929473,tba,Not Relevant
3547,22888226,tba,Relevant
3548,22292783,tba,Not Relevant
3549,17923345,tba,Not Relevant
3550,2113596,tba,Not Relevant
3551,14634591,tba,Not Relevant
3552,11431343,tba,Not Relevant
3553,12455153,tba,Not Relevant
3554,23755828,tba,Not Relevant
3555,29409861,tba,Not Relevant
3556,23222216,tba,Not Relevant
3557,26321516,tba,Relevant
3558,15936513,tba,Not Relevant
3559,26140311,tba,Not Relevant
3560,9565681,tba,Not Relevant
3561,28905411,tba,Not Relevant
3562,4062279,tba,Relevant
3563,21191714,tba,Not Relevant
3564,17125263,tba,Not Relevant
3565,3309213,tba,Not Relevant
3566,24641773,tba,Relevant
3567,19594759,tba,Relevant
3568,9458185,tba,Not Relevant
3569,25316744,tba,Not Relevant
3570,3367511,tba,Relevant
3571,26272123,tba,Not Relevant
3572,16515896,tba,Relevant
3573,1467998,tba,Not Relevant
3574,3341792,tba,Not Relevant
3575,16830558,tba,Not Relevant
3576,3586127,tba,Relevant
3577,21245207,tba,Not Relevant
3578,6813184,tba,Not Relevant
3579,7696534,tba,Not Relevant
3580,9249590,tba,Not Relevant
3581,7092570,tba,Relevant
3582,7154248,tba,Relevant
3583,3305823,tba,Relevant
3584,22970859,tba,Not Relevant
3585,3244615,tba,Not Relevant
3586,11786284,tba,Not Relevant
3587,1979852,tba,Not Relevant
3588,9048663,tba,Not Relevant
3589,17200661,tba,Not Relevant
3590,2312248,tba,Not Relevant
3591,3108221,tba,Not Relevant
3592,2947633,tba,Not Relevant
3593,15136053,tba,Not Relevant
3594,6871303,tba,Relevant
3595,11348531,tba,Relevant
3596,12915140,tba,Not Relevant
3597,8040131,tba,Relevant
3598,10498191,tba,Not Relevant
3599,18813047,tba,Not Relevant
3600,17091502,tba,Not Relevant
3601,17646232,tba,Not Relevant
3602,22047993,tba,Not Relevant
3603,2196803,tba,Not Relevant
3604,952408,tba,Not Relevant
3605,11939684,tba,Not Relevant
3606,812652,tba,Not Relevant
3607,29869307,tba,Relevant
3608,6020372,tba,Not Relevant
3609,1412145,tba,Not Relevant
3610,9806912,tba,Not Relevant
3611,7492975,tba,Not Relevant
3612,9809202,tba,Not Relevant
3613,420128,tba,Not Relevant
3614,23380429,tba,Relevant
3615,26028483,tba,Not Relevant
3616,16612588,tba,Not Relevant
3617,599404,tba,Not Relevant
3618,12424503,tba,Not Relevant
3619,454083,tba,Not Relevant
3620,2946827,tba,Not Relevant
3621,10687864,tba,Not Relevant
3622,2988459,tba,Relevant
3623,16846463,tba,Relevant
3624,8223410,tba,Not Relevant
3625,90923,tba,Not Relevant
3626,11566783,tba,Not Relevant
3627,28916621,tba,Not Relevant
3628,1317047,tba,Not Relevant
3629,4443807,tba,Not Relevant
3630,3042947,tba,Not Relevant
3631,25976487,tba,Not Relevant
3632,20172073,tba,Not Relevant
3633,27998190,tba,Not Relevant
3634,2954813,tba,Not Relevant
3635,2704055,tba,Relevant
3636,3740309,tba,Not Relevant
3637,24099564,tba,Not Relevant
3638,477954,tba,Not Relevant
3639,18475294,tba,Relevant
3640,3745152,tba,Not Relevant
3641,1550563,tba,Not Relevant
3642,27006280,tba,Not Relevant
3643,10496672,tba,Relevant
3644,15901041,tba,Relevant
3645,7711446,tba,Relevant
3646,26269236,tba,Not Relevant
3647,26810316,tba,Not Relevant
3648,12652815,tba,Not Relevant
3649,16807032,tba,Not Relevant
3650,10971229,tba,Relevant
3651,30148083,tba,Not Relevant
3652,13202422,tba,Not Relevant
3653,16181741,tba,Not Relevant
3654,12067574,tba,Not Relevant
3655,31015032,tba,Not Relevant
3656,14569237,tba,Not Relevant
3657,20712521,tba,Not Relevant
3658,13800057,tba,Not Relevant
3659,22553050,tba,Not Relevant
3660,24900185,tba,Relevant
3661,26045659,tba,Not Relevant
3662,6504402,tba,Not Relevant
3663,1092161,tba,Not Relevant
3664,25354943,tba,Not Relevant
3665,2360333,tba,Relevant
3666,12221059,tba,Not Relevant
3667,2369812,tba,Not Relevant
3668,30142410,tba,Not Relevant
3669,5653693,tba,Not Relevant
3670,1362930,tba,Not Relevant
3671,16954550,tba,Not Relevant
3672,7097457,tba,Not Relevant
3673,6616139,tba,Relevant
3674,26922034,tba,Not Relevant
3675,22237927,tba,Not Relevant
3676,6945861,tba,Not Relevant
3677,21540647,tba,Relevant
3678,318213,tba,Relevant
3679,18277073,tba,Not Relevant
3680,15031013,tba,Not Relevant
3681,6294363,tba,Relevant
3682,10787102,tba,Not Relevant
3683,15076005,tba,Not Relevant
3684,4653481,tba,Not Relevant
3685,1479539,tba,Relevant
3686,31502101,tba,Not Relevant
3687,2507138,tba,Not Relevant
3688,8897839,tba,Not Relevant
3689,5685808,tba,Not Relevant
3690,25155592,tba,Relevant
3691,11605292,tba,Not Relevant
3692,24672263,tba,Relevant
3693,2245488,tba,Not Relevant
3694,4170164,tba,Not Relevant
3695,11448962,tba,Not Relevant
3696,26316073,tba,Not Relevant
3697,30565117,tba,Not Relevant
3698,30274098,tba,Not Relevant
3699,1672896,tba,Not Relevant
3700,1663355,tba,Relevant
3701,2333280,tba,Relevant
3702,2746726,tba,Relevant
3703,9344166,tba,Relevant
3704,9038083,tba,Not Relevant
3705,26079512,tba,Not Relevant
3706,2316191,tba,Relevant
3707,12076349,tba,Not Relevant
3708,3378277,tba,Not Relevant
3709,27668697,tba,Relevant
3710,6311553,tba,Not Relevant
3711,22564843,tba,Relevant
3712,7057787,tba,Not Relevant
3713,15189673,tba,Not Relevant
3714,28770827,tba,Relevant
3715,3695503,tba,Not Relevant
3716,19025902,tba,Not Relevant
3717,15566093,tba,Relevant
3718,3621447,tba,Relevant
3719,29886929,tba,Not Relevant
3720,100370,tba,Not Relevant
3721,27135366,tba,Not Relevant
3722,2253668,tba,Relevant
3723,1489328,tba,Relevant
3724,24510752,tba,Not Relevant
3725,1731580,tba,Not Relevant
3726,14697223,tba,Not Relevant
3727,9383724,tba,Not Relevant
3728,171822,tba,Not Relevant
3729,7789393,tba,Not Relevant
3730,9266040,tba,Not Relevant
3731,11934554,tba,Not Relevant
3732,12739755,tba,Not Relevant
3733,27145450,tba,Not Relevant
3734,12729862,tba,Not Relevant
3735,28888355,tba,Not Relevant
3736,1198671,tba,Relevant
3737,18936621,tba,Not Relevant
3738,6207286,tba,Not Relevant
3739,17685392,tba,Relevant
3740,16446602,tba,Relevant
3741,12224598,tba,Not Relevant
3742,23110261,tba,Not Relevant
3743,16757170,tba,Relevant
3744,18628777,tba,Not Relevant
3745,7967223,tba,Not Relevant
3746,11453611,tba,Not Relevant
3747,14504308,tba,Not Relevant
3748,27406420,tba,Not Relevant
3749,7173598,tba,Relevant
3750,22367877,tba,Not Relevant
3751,11227429,tba,Not Relevant
3752,36107,tba,Relevant
3753,23726267,tba,Relevant
3754,8368610,tba,Relevant
3755,29072917,tba,Not Relevant
3756,2822672,tba,Not Relevant
3757,2764717,tba,Relevant
3758,14684277,tba,Not Relevant
3759,9180396,tba,Not Relevant
3760,21430500,tba,Not Relevant
3761,946379,tba,Not Relevant
3762,8888068,tba,Relevant
3763,24564797,tba,Not Relevant
3764,17199017,tba,Not Relevant
3765,2418259,tba,Not Relevant
3766,26940767,tba,Not Relevant
3767,24982342,tba,Not Relevant
3768,22204883,tba,Not Relevant
3769,7995005,tba,Relevant
3770,1527081,tba,Not Relevant
3771,3572563,tba,Not Relevant
3772,30610497,tba,Not Relevant
3773,6990859,tba,Not Relevant
3774,6407839,tba,Not Relevant
3775,5057208,tba,Not Relevant
3776,21151159,tba,Not Relevant
3777,18706773,tba,Not Relevant
3778,25559689,tba,Not Relevant
3779,8500736,tba,Not Relevant
3780,1986642,tba,Not Relevant
3781,2713875,tba,Not Relevant
3782,21221068,tba,Not Relevant
3783,29746728,tba,Relevant
3784,25590058,tba,Not Relevant
3785,8820464,tba,Not Relevant
3786,731339,tba,Not Relevant
3787,24387781,tba,Not Relevant
3788,25343296,tba,Not Relevant
3789,30486979,tba,Relevant
3790,10747237,tba,Not Relevant
3791,21052564,tba,Not Relevant
3792,16181300,tba,Relevant
3793,16736066,tba,Not Relevant
3794,30091852,tba,Relevant
3795,6268765,tba,Not Relevant
3796,28856728,tba,Not Relevant
3797,12387006,tba,Not Relevant
3798,17105992,tba,Not Relevant
3799,25100753,tba,Not Relevant
3800,10438058,tba,Not Relevant
3801,1715268,tba,Not Relevant
3802,23212890,tba,Not Relevant
3803,8710758,tba,Relevant
3804,23689660,tba,Not Relevant
3805,30337074,tba,Not Relevant
3806,1150046,tba,Not Relevant
3807,22612620,tba,Relevant
3808,12398395,tba,Not Relevant
3809,10296163,tba,Not Relevant
3810,11916544,tba,Not Relevant
3811,6180066,tba,Not Relevant
3812,21865031,tba,Not Relevant
3813,1427960,tba,Not Relevant
3814,14264554,tba,Not Relevant
3815,2718218,tba,Not Relevant
3816,12711454,tba,Not Relevant
3817,6506133,tba,Not Relevant
3818,18589298,tba,Not Relevant
3819,2729181,tba,Not Relevant
3820,29565998,tba,Not Relevant
3821,1856145,tba,Relevant
3822,16211753,tba,Relevant
3823,24224523,tba,Relevant
3824,23279047,tba,Not Relevant
3825,27128231,tba,Relevant
3826,2428440,tba,Not Relevant
3827,28737403,tba,Not Relevant
3828,8775916,tba,Not Relevant
3829,10835426,tba,Not Relevant
3830,20411598,tba,Not Relevant
3831,15082359,tba,Not Relevant
3832,7986244,tba,Not Relevant
3833,1517295,tba,Not Relevant
3834,22900471,tba,Not Relevant
3835,11802215,tba,Not Relevant
3836,18050297,tba,Not Relevant
3837,12161862,tba,Not Relevant
3838,4062269,tba,Not Relevant
3839,21395375,tba,Not Relevant
3840,37091,tba,Relevant
3841,17914077,tba,Not Relevant
3842,11140777,tba,Not Relevant
3843,29458790,tba,Not Relevant
3844,18037624,tba,Not Relevant
3845,27196716,tba,Not Relevant
3846,19744810,tba,Not Relevant
3847,11879060,tba,Not Relevant
3848,14146538,tba,Not Relevant
3849,7351238,tba,Not Relevant
3850,1531155,tba,Not Relevant
3851,14996627,tba,Not Relevant
3852,3620488,tba,Not Relevant
3853,15018802,tba,Relevant
3854,29915588,tba,Not Relevant
3855,18560630,tba,Relevant
3856,7012888,tba,Not Relevant
3857,17491110,tba,Not Relevant
3858,8335038,tba,Not Relevant
3859,30409432,tba,Not Relevant
3860,18608553,tba,Not Relevant
3861,22454136,tba,Relevant
3862,28126392,tba,Not Relevant
3863,9119356,tba,Not Relevant
3864,28428543,tba,Not Relevant
3865,8000380,tba,Relevant
3866,3141451,tba,Not Relevant
3867,11270806,tba,Relevant
3868,28185961,tba,Not Relevant
3869,26079203,tba,Not Relevant
3870,27169852,tba,Not Relevant
3871,4357525,tba,Not Relevant
3872,29371020,tba,Not Relevant
3873,2275917,tba,Not Relevant
3874,7349330,tba,Relevant
3875,11179210,tba,Not Relevant
3876,6342774,tba,Not Relevant
3877,29607891,tba,Relevant
3878,24014186,tba,Relevant
3879,848770,tba,Not Relevant
3880,21464174,tba,Relevant
3881,2699478,tba,Not Relevant
3882,25643920,tba,Relevant
3883,3308297,tba,Not Relevant
3884,18388122,tba,Not Relevant
3885,21672215,tba,Not Relevant
3886,1742921,tba,Not Relevant
3887,9137523,tba,Relevant
3888,965131,tba,Relevant
3889,10773014,tba,Not Relevant
3890,9509899,tba,Not Relevant
3891,12054475,tba,Not Relevant
3892,2724094,tba,Relevant
3893,15621257,tba,Not Relevant
3894,18766262,tba,Relevant
3895,6644309,tba,Not Relevant
3896,25850750,tba,Relevant
3897,9681144,tba,Not Relevant
3898,28277886,tba,Not Relevant
3899,30668390,tba,Not Relevant
3900,10626948,tba,Relevant
3901,11404005,tba,Not Relevant
3902,30623310,tba,Not Relevant
3903,30642931,tba,Relevant
3904,26755708,tba,Not Relevant
3905,2694162,tba,Not Relevant
3906,30629193,tba,Relevant
3907,582104,tba,Not Relevant
3908,25336386,tba,Not Relevant
3909,15885411,tba,Not Relevant
3910,6191407,tba,Not Relevant
3911,1569060,tba,Relevant
3912,8586607,tba,Not Relevant
3913,8837066,tba,Not Relevant
3914,8783774,tba,Not Relevant
3915,24427325,tba,Not Relevant
3916,7905383,tba,Not Relevant
3917,31288488,tba,Not Relevant
3918,11710679,tba,Not Relevant
3919,29408710,tba,Not Relevant
3920,26577956,tba,Not Relevant
3921,1910070,tba,Relevant
3922,3392144,tba,Not Relevant
3923,8061832,tba,Relevant
3924,10085788,tba,Relevant
3925,31075798,tba,Not Relevant
3926,2644930,tba,Not Relevant
3927,3665805,tba,Not Relevant
3928,29635061,tba,Relevant
3929,8596833,tba,Relevant
3930,19856795,tba,Relevant
3931,29607927,tba,Not Relevant
3932,7396455,tba,Relevant
3933,11802091,tba,Relevant
3934,26886328,tba,Not Relevant
3935,17704033,tba,Not Relevant
3936,21794149,tba,Not Relevant
3937,6511790,tba,Not Relevant
3938,16473056,tba,Not Relevant
3939,7731022,tba,Not Relevant
3940,2691873,tba,Not Relevant
3941,15687110,tba,Not Relevant
3942,8091243,tba,Not Relevant
3943,5386122,tba,Not Relevant
3944,28144138,tba,Not Relevant
3945,5285802,tba,Not Relevant
3946,5434670,tba,Not Relevant
3947,22913551,tba,Not Relevant
3948,27608317,tba,Not Relevant
3949,24789274,tba,Not Relevant
3950,24019205,tba,Relevant
3951,26381054,tba,Relevant
3952,28667670,tba,Not Relevant
3953,26082973,tba,Not Relevant
3954,7742576,tba,Not Relevant
3955,24741485,tba,Relevant
3956,959468,tba,Not Relevant
3957,28326559,tba,Not Relevant
3958,8115380,tba,Not Relevant
3959,30595526,tba,Relevant
3960,1819743,tba,Not Relevant
3961,12057646,tba,Not Relevant
3962,3050368,tba,Not Relevant
3963,6461460,tba,Not Relevant
3964,28473642,tba,Not Relevant
3965,16496491,tba,Not Relevant
3966,7842707,tba,Not Relevant
3967,20141884,tba,Not Relevant
3968,2274571,tba,Not Relevant
3969,26919546,tba,Not Relevant
3970,962181,tba,Not Relevant
3971,24041886,tba,Not Relevant
3972,23214383,tba,Not Relevant
3973,21252391,tba,Relevant
3974,23211429,tba,Not Relevant
3975,17121084,tba,Not Relevant
3976,12093595,tba,Not Relevant
3977,14745002,tba,Not Relevant
3978,29688783,tba,Relevant
3979,24883145,tba,Not Relevant
3980,1309880,tba,Not Relevant
3981,22525313,tba,Not Relevant
3982,16897319,tba,Not Relevant
3983,23090839,tba,Not Relevant
3984,28255359,tba,Not Relevant
3985,7695782,tba,Relevant
3986,17320115,tba,Not Relevant
3987,11602692,tba,Not Relevant
3988,5011920,tba,Not Relevant
3989,675695,tba,Not Relevant
3990,21315406,tba,Not Relevant
3991,28508378,tba,Relevant
3992,24593792,tba,Relevant
3993,20480242,tba,Not Relevant
3994,28074334,tba,Relevant
3995,2328308,tba,Relevant
3996,2339670,tba,Not Relevant
3997,18833870,tba,Not Relevant
3998,3058606,tba,Not Relevant
3999,24849382,tba,Relevant
4000,31126485,tba,Not Relevant
4001,11988682,tba,Not Relevant
4002,6740733,tba,Relevant
4003,30235484,tba,Relevant
4004,3220963,tba,Not Relevant
4005,27062515,tba,Not Relevant
4006,23797213,tba,Not Relevant
4007,20185786,tba,Not Relevant
4008,25440196,tba,Not Relevant
4009,19464884,tba,Not Relevant
4010,29737265,tba,Not Relevant
4011,10221039,tba,Not Relevant
4012,20553859,tba,Not Relevant
4013,21612646,tba,Not Relevant
4014,8509348,tba,Not Relevant
4015,15900263,tba,Not Relevant
4016,18618305,tba,Not Relevant
4017,24859811,tba,Not Relevant
4018,5155153,tba,Not Relevant
4019,27131093,tba,Not Relevant
4020,11083497,tba,Not Relevant
4021,22118098,tba,Not Relevant
4022,3566313,tba,Not Relevant
4023,24704542,tba,Not Relevant
4024,4174189,tba,Not Relevant
4025,12518338,tba,Relevant
4026,9392603,tba,Not Relevant
4027,6706946,tba,Not Relevant
4028,11855724,tba,Not Relevant
4029,17408303,tba,Not Relevant
4030,8471158,tba,Not Relevant
4031,11432125,tba,Not Relevant
4032,6311786,tba,Relevant
4033,19195422,tba,Not Relevant
4034,29344301,tba,Not Relevant
4035,17455637,tba,Not Relevant
4036,16564400,tba,Not Relevant
4037,28629814,tba,Relevant
4038,9316714,tba,Not Relevant
4039,6480542,tba,Relevant
4040,911310,tba,Not Relevant
4041,6864477,tba,Not Relevant
4042,28374908,tba,Not Relevant
4043,17009079,tba,Not Relevant
4044,28214935,tba,Not Relevant
4045,21110709,tba,Not Relevant
4046,14202032,tba,Not Relevant
4047,19514965,tba,Not Relevant
4048,22922480,tba,Not Relevant
4049,11808830,tba,Relevant
4050,26635230,tba,Not Relevant
4051,19773162,tba,Not Relevant
4052,17052680,tba,Not Relevant
4053,1230028,tba,Not Relevant
4054,20364565,tba,Not Relevant
4055,11297393,tba,Not Relevant
4056,25157280,tba,Not Relevant
4057,9532520,tba,Not Relevant
4058,579981,tba,Not Relevant
4059,20972350,tba,Not Relevant
4060,30264342,tba,Not Relevant
4061,12031512,tba,Not Relevant
4062,21743375,tba,Not Relevant
4063,6131013,tba,Not Relevant
4064,23528446,tba,Not Relevant
4065,925144,tba,Not Relevant
4066,11856782,tba,Relevant
4067,15846539,tba,Not Relevant
4068,1378134,tba,Relevant
4069,14614705,tba,Not Relevant
4070,7832148,tba,Relevant
4071,10841312,tba,Not Relevant
4072,1781986,tba,Not Relevant
4073,21464717,tba,Not Relevant
4074,19167688,tba,Relevant
4075,1416280,tba,Not Relevant
4076,11696083,tba,Relevant
4077,16954030,tba,Not Relevant
4078,10676427,tba,Not Relevant
4079,14251008,tba,Not Relevant
4080,529044,tba,Not Relevant
4081,3569589,tba,Not Relevant
4082,22984473,tba,Not Relevant
4083,16956313,tba,Not Relevant
4084,25457984,tba,Not Relevant
4085,21140258,tba,Not Relevant
4086,1730144,tba,Not Relevant
4087,16048029,tba,Not Relevant
4088,28333183,tba,Not Relevant
4089,28215471,tba,Relevant
4090,18801587,tba,Not Relevant
4091,8012169,tba,Relevant
4092,27897087,tba,Not Relevant
4093,20608724,tba,Not Relevant
4094,2442558,tba,Relevant
4095,3522142,tba,Not Relevant
4096,17907248,tba,Not Relevant
4097,19581705,tba,Not Relevant
4098,21324753,tba,Not Relevant
4099,30274177,tba,Not Relevant
4100,8104119,tba,Relevant
4101,9044242,tba,Relevant
4102,10702596,tba,Not Relevant
4103,25807813,tba,Relevant
4104,10609871,tba,Not Relevant
4105,15847115,tba,Not Relevant
4106,16451757,tba,Not Relevant
4107,21779538,tba,Not Relevant
4108,363052,tba,Relevant
4109,10713469,tba,Not Relevant
4110,16470113,tba,Not Relevant
4111,27567539,tba,Relevant
4112,25938514,tba,Relevant
4113,6979616,tba,Not Relevant
4114,23336105,tba,Not Relevant
4115,15591164,tba,Relevant
4116,3903651,tba,Not Relevant
4117,8858691,tba,Not Relevant
4118,10971048,tba,Not Relevant
4119,18330026,tba,Not Relevant
4120,11472281,tba,Not Relevant
4121,4555122,tba,Not Relevant
4122,9399974,tba,Not Relevant
4123,22125963,tba,Not Relevant
4124,9552325,tba,Not Relevant
4125,3054055,tba,Not Relevant
4126,18540407,tba,Not Relevant
4127,26373416,tba,Not Relevant
4128,10852648,tba,Not Relevant
4129,8261595,tba,Not Relevant
4130,9892226,tba,Not Relevant
4131,27867020,tba,Relevant
4132,26210188,tba,Not Relevant
4133,7824963,tba,Relevant
4134,9209244,tba,Relevant
4135,1744941,tba,Relevant
4136,27093907,tba,Not Relevant
4137,24853950,tba,Not Relevant
4138,5300832,tba,Not Relevant
4139,2116703,tba,Relevant
4140,22118221,tba,Not Relevant
4141,15066466,tba,Not Relevant
4142,9100558,tba,Not Relevant
4143,23554130,tba,Not Relevant
4144,2498438,tba,Not Relevant
4145,8896358,tba,Not Relevant
4146,3955196,tba,Relevant
4147,2395501,tba,Relevant
4148,10854239,tba,Not Relevant
4149,17002024,tba,Not Relevant
4150,24247022,tba,Not Relevant
4151,20543107,tba,Not Relevant
4152,25542142,tba,Not Relevant
4153,17921371,tba,Not Relevant
4154,10514019,tba,Not Relevant
4155,5513812,tba,Not Relevant
4156,2835183,tba,Not Relevant
4157,25925797,tba,Not Relevant
4158,30779339,tba,Relevant
4159,1852482,tba,Not Relevant
4160,27025982,tba,Not Relevant
4161,22677067,tba,Not Relevant
4162,29074254,tba,Relevant
4163,18511602,tba,Not Relevant
4164,9561111,tba,Not Relevant
4165,26766632,tba,Not Relevant
4166,10234663,tba,Not Relevant
4167,1036945,tba,Not Relevant
4168,1366389,tba,Not Relevant
4169,10465889,tba,Not Relevant
4170,3709879,tba,Not Relevant
4171,29183843,tba,Not Relevant
4172,8447375,tba,Not Relevant
4173,16144926,tba,Relevant
4174,10378128,tba,Not Relevant
4175,23613096,tba,Not Relevant
4176,17628465,tba,Not Relevant
4177,16078140,tba,Not Relevant
4178,25671403,tba,Not Relevant
4179,1350360,tba,Not Relevant
4180,16632820,tba,Not Relevant
4181,7146628,tba,Not Relevant
4182,7217832,tba,Relevant
4183,836831,tba,Not Relevant
4184,10675619,tba,Not Relevant
4185,11440906,tba,Not Relevant
4186,23964133,tba,Not Relevant
4187,10490905,tba,Relevant
4188,12223207,tba,Not Relevant
4189,9290070,tba,Not Relevant
4190,1535593,tba,Relevant
4191,15964387,tba,Not Relevant
4192,14510745,tba,Not Relevant
4193,6061744,tba,Not Relevant
4194,2879891,tba,Not Relevant
4195,17628157,tba,Not Relevant
4196,14999221,tba,Relevant
4197,6616021,tba,Not Relevant
4198,9422989,tba,Not Relevant
4199,22124983,tba,Relevant
4200,29948795,tba,Relevant
4201,22669131,tba,Not Relevant
4202,9011028,tba,Not Relevant
4203,22577234,tba,Not Relevant
4204,21493601,tba,Not Relevant
4205,1363493,tba,Not Relevant
4206,17627674,tba,Not Relevant
4207,29248731,tba,Relevant
4208,17549475,tba,Relevant
4209,16381472,tba,Relevant
4210,18991927,tba,Not Relevant
4211,18203091,tba,Not Relevant
4212,8983963,tba,Not Relevant
4213,8983408,tba,Not Relevant
4214,2515041,tba,Relevant
4215,787911,tba,Not Relevant
4216,6460685,tba,Not Relevant
4217,16912218,tba,Not Relevant
4218,10893696,tba,Not Relevant
4219,2329498,tba,Relevant
4220,29788884,tba,Not Relevant
4221,6697877,tba,Relevant
4222,17635557,tba,Not Relevant
4223,8569068,tba,Not Relevant
4224,1981714,tba,Not Relevant
4225,29317615,tba,Not Relevant
4226,28257748,tba,Not Relevant
4227,15791932,tba,Not Relevant
4228,28062259,tba,Not Relevant
4229,5965594,tba,Not Relevant
4230,17484386,tba,Not Relevant
4231,6362975,tba,Not Relevant
4232,2156686,tba,Not Relevant
4233,24988438,tba,Relevant
4234,20100032,tba,Relevant
4235,18033636,tba,Not Relevant
4236,7945939,tba,Not Relevant
4237,26020924,tba,Not Relevant
4238,2196260,tba,Not Relevant
4239,24346633,tba,Not Relevant
4240,31509357,tba,Not Relevant
4241,11574199,tba,Not Relevant
4242,23305536,tba,Relevant
4243,20125728,tba,Not Relevant
4244,31402708,tba,Not Relevant
4245,6841107,tba,Not Relevant
4246,30343607,tba,Not Relevant
4247,4777608,tba,Not Relevant
4248,20460991,tba,Relevant
4249,7141752,tba,Relevant
4250,2591691,tba,Not Relevant
4251,2701569,tba,Not Relevant
4252,21361034,tba,Not Relevant
4253,11683258,tba,Not Relevant
4254,6340904,tba,Not Relevant
4255,12007987,tba,Not Relevant
4256,21757343,tba,Not Relevant
4257,17631545,tba,Relevant
4258,7889539,tba,Not Relevant
4259,4700437,tba,Not Relevant
4260,6105062,tba,Relevant
4261,8486329,tba,Not Relevant
4262,24079630,tba,Not Relevant
4263,1705552,tba,Not Relevant
4264,883876,tba,Not Relevant
4265,12113870,tba,Not Relevant
4266,10848053,tba,Not Relevant
4267,8799511,tba,Not Relevant
4268,12118029,tba,Relevant
4269,29691238,tba,Relevant
4270,12270605,tba,Not Relevant
4271,30445625,tba,Not Relevant
4272,12014962,tba,Not Relevant
4273,12915868,tba,Not Relevant
4274,4465780,tba,Not Relevant
4275,29104982,tba,Not Relevant
4276,8306567,tba,Not Relevant
